it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
400200,0.5379,0.5379,-8.0323,-6.6228,0.0106,0.0000,0.4308,0.0198,0.0282,0.5143,10.00,0.200,0.850,1.100,-0.0009,0.0526,0.0046,0.00024,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
400400,0.5379,0.5379,-8.0323,-6.6228,0.0140,0.0000,0.3467,0.0255,0.0351,0.4489,10.00,0.200,0.850,1.100,0.0186,0.0547,0.0044,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
400600,0.5379,0.5379,-8.0387,-6.6731,0.0148,0.0000,0.4083,0.0228,0.0272,0.5568,10.00,0.200,0.850,1.100,0.0266,0.0619,0.0061,0.00122,0.00049,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00049,0.00317
400800,0.5379,0.5379,-8.0387,-6.6731,0.0118,0.0000,0.5656,0.0154,0.0263,0.6441,10.00,0.200,0.850,1.100,0.0243,0.0698,0.0044,0.00122,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
401000,0.5379,0.5379,-8.0387,-6.6731,0.0098,0.0000,0.3730,0.0108,0.0325,0.6687,10.00,0.200,0.850,1.100,0.0180,0.0932,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195
401200,0.5379,0.5379,-8.0363,-6.5765,0.0208,0.0000,0.3886,0.0161,0.0388,0.4963,10.00,0.200,0.850,1.100,0.0042,0.0513,0.0063,0.00146,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
401400,0.5379,0.5379,-8.0363,-6.5765,0.0147,0.0000,0.4399,0.0271,0.0348,0.6421,10.00,0.200,0.850,1.100,0.0268,0.0697,0.0029,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00098
401600,0.5379,0.5379,-8.0303,-6.5974,0.0114,0.0000,0.5406,0.0189,0.0339,0.4985,10.00,0.200,0.850,1.100,0.0156,0.0380,0.0059,0.00146,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
401800,0.5379,0.5379,-8.0303,-6.5974,0.0116,0.0000,0.4244,0.0195,0.0221,0.8049,10.00,0.200,0.850,1.100,0.0191,0.0627,0.0042,0.00098,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146
402000,0.5379,0.5379,-8.0303,-6.5974,0.0166,0.0000,0.4549,0.0231,0.0149,0.6011,10.00,0.200,0.850,1.100,0.0172,0.0640,0.0039,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
402200,0.5379,0.5379,-8.0730,-6.7420,0.0103,0.0000,0.4229,0.0228,0.0181,0.6207,10.00,0.200,0.850,1.100,0.0139,0.0701,0.0044,0.00122,0.00073,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00049,0.00146
402400,0.5379,0.5379,-8.0730,-6.7420,0.0187,0.0000,0.4623,0.0223,0.0189,0.6159,10.00,0.200,0.850,1.100,0.0164,0.0637,0.0054,0.00098,0.00122,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
402600,0.5379,0.5379,-7.9550,-6.7468,0.0139,0.0000,0.4426,0.0345,0.0608,0.6058,10.00,0.200,0.850,1.100,0.0173,0.0616,0.0059,0.00122,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00024,0.00098,0.00220
402800,0.5379,0.5379,-7.9550,-6.7468,0.0140,0.0000,0.3246,0.0135,0.0280,0.6617,10.00,0.200,0.850,1.100,0.0207,0.0812,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269
403000,0.5379,0.5379,-7.9550,-6.7468,0.0141,0.0000,0.3482,0.0168,0.0374,0.6273,10.00,0.200,0.850,1.100,0.0098,0.0392,0.0083,0.00122,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00488
403200,0.5379,0.5379,-8.0456,-6.6885,0.0165,0.0000,0.4506,0.0299,0.0276,0.4369,10.00,0.200,0.850,1.100,0.0026,0.0712,0.0051,0.00195,0.00122,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
403400,0.5379,0.5379,-8.0456,-6.6885,0.0213,0.0000,0.4092,0.0238,0.0282,0.4925,10.00,0.200,0.850,1.100,0.0064,0.0521,0.0076,0.00122,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00269
403600,0.5379,0.5379,-8.0209,-6.5718,0.0133,0.0000,0.4037,0.0153,0.0406,0.4686,10.00,0.200,0.850,1.100,0.0117,0.0507,0.0073,0.00171,0.00098,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00049,0.00366
403800,0.5379,0.5379,-8.0209,-6.5718,0.0128,0.0000,0.4071,0.0194,0.0418,0.3734,10.00,0.200,0.850,1.100,0.0244,0.0720,0.0034,0.00049,0.00073,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00098,0.00073
404000,0.5379,0.5379,-8.0209,-6.5718,0.0116,0.0000,0.3864,0.0198,0.0511,0.4921,10.00,0.200,0.850,1.100,0.0225,0.0470,0.0063,0.00073,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00464
404200,0.5379,0.5379,-8.0840,-6.6291,0.0157,0.0000,0.4261,0.0197,0.0270,0.4720,10.00,0.200,0.850,1.100,0.0038,0.0325,0.0088,0.00146,0.00098,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00171,0.00391
404400,0.5379,0.5379,-8.0840,-6.6291,0.0173,0.0000,0.5047,0.0276,0.0264,0.5387,10.00,0.200,0.850,1.100,0.0076,0.0540,0.0073,0.00244,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00073,0.00269
404600,0.5379,0.5379,-7.9855,-6.5225,0.0109,0.0000,0.3190,0.0224,0.0239,0.6881,10.00,0.200,0.850,1.100,0.0195,0.0718,0.0037,0.00024,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244
404800,0.5379,0.5379,-7.9855,-6.5225,0.0178,0.0000,0.4084,0.0140,0.0381,0.5289,10.00,0.200,0.850,1.100,0.0156,0.0763,0.0039,0.00073,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
405000,0.5379,0.5379,-7.9855,-6.5225,0.0106,0.0000,0.4077,0.0134,0.0323,0.5564,10.00,0.200,0.850,1.100,0.0172,0.0684,0.0051,0.00146,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
405200,0.5379,0.5379,-8.0351,-6.5880,0.0131,0.0000,0.4178,0.0262,0.0532,0.4129,10.00,0.200,0.850,1.100,0.0186,0.0500,0.0056,0.00195,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
405400,0.5379,0.5379,-8.0351,-6.5880,0.0126,0.0000,0.3999,0.0281,0.0220,0.4052,10.00,0.200,0.850,1.100,0.0317,0.0734,0.0042,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00171
405600,0.5379,0.5379,-7.8616,-6.6020,0.0105,0.0000,0.3936,0.0221,0.0326,0.5511,10.00,0.200,0.850,1.100,0.0190,0.0616,0.0051,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
405800,0.5379,0.5379,-7.8616,-6.6020,0.0128,0.0000,0.4832,0.0157,0.0278,0.4591,10.00,0.200,0.850,1.100,0.0300,0.0655,0.0034,0.00098,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195
406000,0.5379,0.5379,-7.8616,-6.6020,0.0146,0.0000,0.3587,0.0191,0.0223,0.5789,10.00,0.200,0.850,1.100,0.0283,0.0580,0.0042,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00220
406200,0.5379,0.5379,-8.0173,-6.5161,0.0156,0.0000,0.3764,0.0269,0.0198,0.5344,10.00,0.200,0.850,1.100,0.0289,0.0627,0.0044,0.00049,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
406400,0.5379,0.5379,-8.0173,-6.5161,0.0124,0.0000,0.3268,0.0277,0.0257,0.5802,10.00,0.200,0.850,1.100,0.0203,0.0493,0.0054,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00415
406600,0.5379,0.5379,-7.9798,-6.6872,0.0150,0.0000,0.4425,0.0223,0.0290,0.8229,10.00,0.200,0.850,1.100,0.0043,0.0655,0.0063,0.00269,0.00146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
406800,0.5379,0.5379,-7.9798,-6.6872,0.0129,0.0000,0.5907,0.0276,0.0414,0.4486,10.00,0.200,0.850,1.100,0.0253,0.0448,0.0044,0.00098,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244
407000,0.5379,0.5379,-7.9798,-6.6872,0.0104,0.0000,0.4950,0.0222,0.0172,0.4682,10.00,0.200,0.850,1.100,0.0043,0.0620,0.0066,0.00317,0.00049,0.00000,0.00049,0.00000,0.00000,0.00049,0.00000,0.00049,0.00146
407200,0.5379,0.5379,-8.0089,-6.5806,0.0136,0.0000,0.4399,0.0174,0.0248,0.5099,10.00,0.200,0.850,1.100,0.0065,0.0727,0.0051,0.00171,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00073,0.00195
407400,0.5379,0.5379,-8.0089,-6.5806,0.0122,0.0000,0.4144,0.0146,0.0458,0.6310,10.00,0.200,0.850,1.100,0.0243,0.0608,0.0039,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
407600,0.5379,0.5379,-8.0357,-6.5917,0.0098,0.0000,0.3664,0.0201,0.0259,0.5457,10.00,0.200,0.850,1.100,0.0216,0.0653,0.0046,0.00122,0.00171,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00098
407800,0.5379,0.5379,-8.0357,-6.5917,0.0144,0.0000,0.4744,0.0134,0.0307,0.6200,10.00,0.200,0.850,1.100,0.0253,0.0783,0.0039,0.00146,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
408000,0.5379,0.5379,-8.0357,-6.5917,0.0148,0.0000,0.3994,0.0362,0.0192,0.6778,10.00,0.200,0.850,1.100,0.0219,0.0506,0.0046,0.00073,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00073,0.00244
408200,0.5379,0.5379,-8.0043,-6.3459,0.0127,0.0000,0.2956,0.0160,0.0300,0.6149,10.00,0.200,0.850,1.100,0.0196,0.0798,0.0024,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195
408400,0.5379,0.5379,-8.0043,-6.3459,0.0119,0.0000,0.4097,0.0218,0.0363,0.6988,10.00,0.200,0.850,1.100,-0.0024,0.0550,0.0066,0.00122,0.00024,0.00000,0.00073,0.00000,0.00000,0.00024,0.00000,0.00146,0.00269
408600,0.5379,0.5379,-7.9792,-6.6918,0.0196,0.0000,0.4178,0.0281,0.0156,0.5310,10.00,0.200,0.850,1.100,-0.0011,0.0634,0.0068,0.00171,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00244
408800,0.5379,0.5379,-7.9792,-6.6918,0.0117,0.0000,0.3992,0.0205,0.0340,0.5452,10.00,0.200,0.850,1.100,0.0163,0.0530,0.0061,0.00146,0.00098,0.00000,0.00049,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
409000,0.5379,0.5379,-7.9792,-6.6918,0.0162,0.0000,0.4173,0.0204,0.0278,0.5422,10.00,0.200,0.850,1.100,0.0333,0.0637,0.0039,0.00073,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
409200,0.5379,0.5379,-8.0339,-6.4090,0.0128,0.0000,0.3949,0.0185,0.0245,0.5509,10.00,0.200,0.850,1.100,0.0054,0.0589,0.0061,0.00171,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
409400,0.5379,0.5379,-8.0339,-6.4090,0.0153,0.0000,0.3420,0.0290,0.0372,0.5556,10.00,0.200,0.850,1.100,0.0017,0.0490,0.0068,0.00269,0.00024,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00049,0.00293
409600,0.5379,0.5379,-7.9561,-6.5731,0.0154,0.0000,0.4064,0.0170,0.0120,0.6187,10.00,0.200,0.850,1.100,0.0085,0.0537,0.0066,0.00146,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
409800,0.5379,0.5379,-7.9561,-6.5731,0.0130,0.0000,0.4655,0.0244,0.0217,0.5435,10.00,0.200,0.850,1.100,0.0040,0.0638,0.0071,0.00220,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
410000,0.5379,0.5379,-7.9561,-6.5731,0.0127,0.0000,0.3047,0.0328,0.0516,0.7596,10.00,0.200,0.850,1.100,0.0202,0.0785,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220
410200,0.5379,0.5379,-8.0015,-6.5973,0.0147,0.0000,0.3062,0.0289,0.0186,0.8042,10.00,0.200,0.850,1.100,0.0169,0.0502,0.0054,0.00000,0.00146,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00122,0.00220
410400,0.5379,0.5379,-8.0015,-6.5973,0.0122,0.0000,0.4206,0.0201,0.0390,0.6035,10.00,0.200,0.850,1.100,0.0210,0.0611,0.0044,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00269
410600,0.5379,0.5379,-7.9591,-6.6462,0.0192,0.0000,0.4101,0.0195,0.0379,0.5099,10.00,0.200,0.850,1.100,0.0223,0.0544,0.0066,0.00122,0.00195,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00244
410800,0.5379,0.5379,-7.9591,-6.6462,0.0117,0.0000,0.3169,0.0166,0.0506,0.5528,10.00,0.200,0.850,1.100,0.0232,0.0597,0.0056,0.00146,0.00195,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00146
411000,0.5379,0.5379,-7.9591,-6.6462,0.0117,0.0000,0.3927,0.0305,0.0521,0.5713,10.00,0.200,0.850,1.100,0.0188,0.0427,0.0051,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00269
411200,0.5379,0.5379,-8.0271,-6.5390,0.0125,0.0000,0.4535,0.0265,0.0205,0.7000,10.00,0.200,0.850,1.100,0.0227,0.0612,0.0059,0.00098,0.00146,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00049,0.00244
411400,0.5379,0.5379,-8.0271,-6.5390,0.0126,0.0000,0.4000,0.0254,0.0309,0.4945,10.00,0.200,0.850,1.100,0.0131,0.0707,0.0046,0.00146,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
411600,0.5379,0.5379,-8.0017,-6.5196,0.0115,0.0000,0.5084,0.0138,0.0352,0.6942,10.00,0.200,0.850,1.100,0.0072,0.0513,0.0073,0.00220,0.00269,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
411800,0.5379,0.5379,-8.0017,-6.5196,0.0138,0.0000,0.2965,0.0191,0.0138,0.7418,10.00,0.200,0.850,1.100,0.0186,0.0733,0.0022,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171
412000,0.5379,0.5379,-8.0017,-6.5196,0.0112,0.0000,0.3750,0.0132,0.0130,0.6816,10.00,0.200,0.850,1.100,0.0290,0.0780,0.0039,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171
412200,0.5379,0.5379,-8.0376,-6.7470,0.0128,0.0000,0.4594,0.0299,0.0189,0.5103,10.00,0.200,0.850,1.100,0.0282,0.0622,0.0051,0.00098,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00317
412400,0.5379,0.5379,-8.0376,-6.7470,0.0112,0.0000,0.4161,0.0150,0.0183,0.5844,10.00,0.200,0.850,1.100,0.0284,0.0693,0.0042,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
412600,0.5379,0.5379,-8.0412,-6.5028,0.0147,0.0000,0.4143,0.0200,0.0235,0.5733,10.00,0.200,0.850,1.100,0.0202,0.0449,0.0071,0.00195,0.00146,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00073,0.00293
412800,0.5379,0.5379,-8.0412,-6.5028,0.0182,0.0000,0.4636,0.0259,0.0451,0.4868,10.00,0.200,0.850,1.100,0.0160,0.0660,0.0042,0.00146,0.00024,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00024,0.00146
413000,0.5379,0.5379,-8.0412,-6.5028,0.0128,0.0000,0.4231,0.0243,0.0429,0.4667,10.00,0.200,0.850,1.100,-0.0044,0.0835,0.0054,0.00220,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00098
413200,0.5379,0.5379,-8.0370,-6.6036,0.0144,0.0000,0.4719,0.0193,0.0294,0.4515,10.00,0.200,0.850,1.100,0.0255,0.0661,0.0046,0.00098,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
413400,0.5379,0.5379,-8.0370,-6.6036,0.0142,0.0000,0.4561,0.0171,0.0213,0.5753,10.00,0.200,0.850,1.100,0.0076,0.0720,0.0051,0.00122,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00122,0.00195
413600,0.5379,0.5379,-8.0417,-6.3661,0.0107,0.0000,0.3651,0.0217,0.0164,0.6524,10.00,0.200,0.850,1.100,0.0220,0.0828,0.0015,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122
413800,0.5379,0.5379,-8.0417,-6.3661,0.0132,0.0000,0.3468,0.0225,0.0170,0.4597,10.00,0.200,0.850,1.100,0.0208,0.0769,0.0037,0.00122,0.00024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00171
414000,0.5379,0.5379,-8.0417,-6.3661,0.0134,0.0000,0.4076,0.0158,0.0146,0.4677,10.00,0.200,0.850,1.100,0.0272,0.0594,0.0046,0.00146,0.00024,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220
414200,0.5379,0.5379,-8.0962,-6.4666,0.0125,0.0000,0.4051,0.0205,0.0434,0.4609,10.00,0.200,0.850,1.100,0.0177,0.0646,0.0059,0.00098,0.00171,0.00000,0.00073,0.00000,0.00000,0.00024,0.00000,0.00073,0.00171
414400,0.5379,0.5379,-8.0962,-6.4666,0.0131,0.0000,0.4857,0.0190,0.0185,0.5481,10.00,0.200,0.850,1.100,0.0257,0.0531,0.0054,0.00073,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00342
414600,0.5379,0.5379,-8.0039,-6.6974,0.0146,0.0000,0.3826,0.0190,0.0366,0.5173,10.00,0.200,0.850,1.100,0.0335,0.0564,0.0032,0.00024,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
414800,0.5379,0.5379,-8.0039,-6.6974,0.0131,0.0000,0.3200,0.0253,0.0344,0.4147,10.00,0.200,0.850,1.100,0.0170,0.0798,0.0037,0.00122,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
415000,0.5379,0.5379,-8.0039,-6.6974,0.0133,0.0000,0.5138,0.0262,0.0514,0.4676,10.00,0.200,0.850,1.100,0.0209,0.0674,0.0049,0.00195,0.00122,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00024,0.00098
415200,0.5379,0.5379,-8.0450,-6.4263,0.0106,0.0000,0.4733,0.0163,0.0148,0.6065,10.00,0.200,0.850,1.100,0.0041,0.0631,0.0066,0.00195,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
415400,0.5379,0.5379,-8.0450,-6.4263,0.0104,0.0000,0.3292,0.0309,0.0204,0.6374,10.00,0.200,0.850,1.100,0.0160,0.0604,0.0034,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00195
415600,0.5379,0.5379,-8.0782,-6.7069,0.0106,0.0000,0.4154,0.0184,0.0168,0.7268,10.00,0.200,0.850,1.100,0.0022,0.0646,0.0063,0.00073,0.00098,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00171,0.00269
415800,0.5379,0.5379,-8.0782,-6.7069,0.0113,0.0000,0.4996,0.0251,0.0118,0.4778,10.00,0.200,0.850,1.100,0.0077,0.0727,0.0046,0.00098,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
416000,0.5379,0.5379,-8.0782,-6.7069,0.0124,0.0000,0.3740,0.0240,0.0579,0.4925,10.00,0.200,0.850,1.100,0.0192,0.0733,0.0034,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00146
416200,0.5379,0.5379,-7.9712,-6.5676,0.0156,0.0000,0.4713,0.0192,0.0365,0.6213,10.00,0.200,0.850,1.100,0.0268,0.0793,0.0029,0.00122,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00049
416400,0.5379,0.5379,-7.9712,-6.5676,0.0143,0.0000,0.3990,0.0225,0.0506,0.5795,10.00,0.200,0.850,1.100,0.0274,0.0510,0.0051,0.00098,0.00073,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
416600,0.5379,0.5379,-7.9975,-6.6257,0.0110,0.0000,0.4068,0.0248,0.0527,0.5593,10.00,0.200,0.850,1.100,0.0003,0.0457,0.0078,0.00122,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00220,0.00317
416800,0.5379,0.5379,-7.9975,-6.6257,0.0113,0.0000,0.4583,0.0262,0.0147,0.5488,10.00,0.200,0.850,1.100,0.0050,0.0802,0.0046,0.00195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
417000,0.5379,0.5379,-7.9975,-6.6257,0.0127,0.0000,0.3237,0.0291,0.0540,0.6797,10.00,0.200,0.850,1.100,0.0100,0.0549,0.0071,0.00220,0.00146,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
417200,0.5379,0.5379,-7.9998,-6.6164,0.0103,0.0000,0.3350,0.0240,0.0487,0.5749,10.00,0.200,0.850,1.100,0.0210,0.0676,0.0039,0.00049,0.00171,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171
417400,0.5379,0.5379,-7.9998,-6.6164,0.0156,0.0000,0.4792,0.0340,0.0257,0.5532,10.00,0.200,0.850,1.100,0.0120,0.0699,0.0046,0.00073,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
417600,0.5379,0.5379,-7.9836,-6.6710,0.0172,0.0000,0.4500,0.0216,0.0202,0.5685,10.00,0.200,0.850,1.100,0.0012,0.0587,0.0066,0.00220,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
417800,0.5379,0.5379,-7.9836,-6.6710,0.0119,0.0000,0.4569,0.0221,0.0088,0.7316,10.00,0.200,0.850,1.100,0.0072,0.0505,0.0073,0.00317,0.00098,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269
418000,0.5379,0.5379,-7.9836,-6.6710,0.0155,0.0000,0.3858,0.0206,0.0233,0.7398,10.00,0.200,0.850,1.100,0.0077,0.0640,0.0066,0.00195,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00220
418200,0.5379,0.5379,-7.9435,-6.6972,0.0122,0.0000,0.3544,0.0207,0.0316,0.6832,10.00,0.200,0.850,1.100,0.0162,0.0639,0.0042,0.00073,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
418400,0.5379,0.5379,-7.9435,-6.6972,0.0153,0.0000,0.4897,0.0162,0.0371,0.6730,10.00,0.200,0.850,1.100,0.0186,0.0691,0.0051,0.00098,0.00073,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
418600,0.5379,0.5379,-7.9226,-6.5915,0.0157,0.0000,0.4039,0.0251,0.0642,0.6617,10.00,0.200,0.850,1.100,0.0120,0.0657,0.0054,0.00171,0.00049,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000,0.00098,0.00195
418800,0.5379,0.5379,-7.9226,-6.5915,0.0153,0.0000,0.4112,0.0155,0.0588,0.6639,10.00,0.200,0.850,1.100,0.0181,0.0700,0.0051,0.00171,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00269
419000,0.5379,0.5379,-7.9226,-6.5915,0.0119,0.0000,0.2780,0.0209,0.0469,0.6893,10.00,0.200,0.850,1.100,0.0210,0.0541,0.0029,0.00000,0.00122,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00024,0.00122
419200,0.5379,0.5379,-7.9177,-6.7373,0.0133,0.0000,0.3993,0.0220,0.0290,0.6719,10.00,0.200,0.850,1.100,0.0043,0.0645,0.0056,0.00098,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00244
419400,0.5379,0.5379,-7.9177,-6.7373,0.0123,0.0000,0.5303,0.0252,0.0372,0.5873,10.00,0.200,0.850,1.100,0.0259,0.0711,0.0044,0.00098,0.00049,0.00000,0.00024,0.00000,0.00000,0.00024,0.00000,0.00049,0.00195
419600,0.5379,0.5379,-8.0442,-6.7431,0.0117,0.0000,0.3101,0.0213,0.0247,0.5200,10.00,0.200,0.850,1.100,0.0204,0.0751,0.0039,0.00073,0.00073,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
419800,0.5379,0.5379,-8.0442,-6.7431,0.0148,0.0000,0.4005,0.0115,0.0182,0.4802,10.00,0.200,0.850,1.100,0.0228,0.0645,0.0044,0.00146,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
420000,0.5379,0.5379,-8.0442,-6.7431,0.0114,0.0000,0.4437,0.0221,0.0317,0.6509,10.00,0.200,0.850,1.100,0.0172,0.0238,0.0071,0.00098,0.00049,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00415
420200,0.5379,0.5379,-7.9345,-6.7484,0.0099,0.0000,0.3655,0.0247,0.0270,0.7327,10.00,0.200,0.850,1.100,0.0222,0.0449,0.0068,0.00073,0.00195,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00073,0.00293
