t_now_sec,delay_imu_s,delay_vesc_s,delay_lidar_s,delay_gyro_twist_s,stamp_imu_sec,stamp_vesc_sec,stamp_lidar_sec,stamp_gyro_twist_sec
1786619227.7167559,0.0021386280000000001,0.0022910790000000001,0.12314984499999999,0.011222335999999999,1786619227.703052,1786619227.7028995,1786619173.1257966,1786619227.703052
1786619228.719873,0.00055924100000000003,0.005806851,0.12314984499999999,0.012464437,1786619228.7033887,1786619228.6981411,1786619173.1257966,1786619228.7033887
1786619229.7249894,0.0010140010000000001,0.0011389309999999999,0.12314984499999999,0.011189920000000001,1786619229.7030134,1786619229.7028885,1786619173.1257966,1786619229.7030134
1786619230.7269433,0.00073207700000000003,0.00087345499999999998,0.12314984499999999,0.011836363000000001,1786619230.7030447,1786619230.7029033,1786619173.1257966,1786619230.7030447
1786619231.7373135,0.00084590200000000005,0.00097883299999999992,0.12314984499999999,0.011127646999999999,1786619231.72311,1786619231.7229769,1786619173.1257966,1786619231.72311
1786619232.7380447,0.0012852059999999999,0.001432345,0.12314984499999999,0.011645351999999999,1786619232.7231333,1786619232.7229862,1786619173.1257966,1786619232.7231333
1786619233.7460392,0.00063623499999999997,0.00075966100000000002,0.12314984499999999,0.011444549,1786619233.7231259,1786619233.7230027,1786619173.1257966,1786619233.7231259
1786619234.7570367,0.00086455799999999997,0.00095051200000000004,0.12314984499999999,0.011038236999999999,1786619234.7431056,1786619234.7430196,1786619173.1257966,1786619234.7431056
1786619235.7660847,0.001683773,0.001780383,0.12314984499999999,0.011134975,1786619235.743134,1786619235.7430375,1786619173.1257966,1786619235.743134
1786619236.7665055,0.00082651000000000003,0.00094977600000000005,0.12314984499999999,0.010938428,1786619236.7433872,1786619236.7432637,1786619173.1257966,1786619236.7433872
1786619237.7681067,0.0022017019999999998,0.0023043909999999998,0.12314984499999999,0.0045397579999999996,1786619237.7597694,1786619237.7596667,1786619173.1257966,1786619237.7597694
1786619238.7786937,0.00085761500000000005,0.00098385700000000009,0.12314984499999999,0.011157856000000001,1786619238.7631359,1786619238.7630098,1786619173.1257966,1786619238.7631359
1786619239.778851,0.00098827300000000002,0.0011540350000000001,0.12314984499999999,0.011965294,1786619239.7632928,1786619239.7631271,1786619173.1257966,1786619239.7632928
1786619240.7865474,0.001113331,0.001225301,0.12314984499999999,0.011353859000000001,1786619240.7632184,1786619240.7631066,1786619173.1257966,1786619240.7632184
1786619241.7881114,0.00067761199999999996,0.00078839800000000005,0.12314984499999999,0.0059036849999999997,1786619241.7786348,1786619241.7785239,1786619173.1257966,1786619241.7786348
1786619242.7989573,0.00079671799999999997,0.00088177500000000001,0.12314984499999999,0.011913869000000001,1786619242.7832255,1786619242.7831407,1786619173.1257966,1786619242.7832255
1786619243.8063736,0.00089403099999999999,0.001009809,0.12314984499999999,0.011040894000000001,1786619243.7832036,1786619243.783088,1786619173.1257966,1786619243.7832036
1786619244.8064246,0.001346039,0.0014574329999999999,0.12314984499999999,0.011276354000000001,1786619244.7833977,1786619244.7832863,1786619173.1257966,1786619244.7833977
1786619245.8065193,0.00084263899999999995,0.00093479999999999995,0.12314984499999999,0.011163167999999999,1786619245.7832632,1786619245.7831712,1786619173.1257966,1786619245.7832632
1786619246.8178434,0.0024241369999999998,0.0025502200000000002,0.12314984499999999,0.01143658,1786619246.8033562,1786619246.8032303,1786619173.1257966,1786619246.8033562
1786619247.8260226,0.0012492689999999999,0.001344919,0.12314984499999999,0.011273920999999999,1786619247.803262,1786619247.8031662,1786619173.1257966,1786619247.803262
1786619248.8263037,0.00062522700000000001,0.00075182099999999996,0.12314984499999999,0.010778105,1786619248.8033872,1786619248.8032606,1786619173.1257966,1786619248.8033872
1786619249.8263106,0.00095822400000000003,0.00105349,0.12314984499999999,0.01196123,1786619249.8032722,1786619249.8031769,1786619173.1257966,1786619249.8032722
1786619250.8282382,0.0014456569999999999,0.00155737,0.12314984499999999,0.011917868999999999,1786619250.8033936,1786619250.803282,1786619173.1257966,1786619250.8033936
1786619251.8379045,0.00093207999999999995,0.001076338,0.138799795,0.010925308,1786619251.8235009,1786619251.8233566,1786619251.4019732,1786619251.8235009
1786619252.8383024,0.00049536899999999995,0.0065628969999999998,0.138799795,0.010023275999999999,1786619252.8244321,1786619252.8183644,1786619251.4019732,1786619252.8244321
1786619253.8391788,0.001555643,0.0017119329999999999,0.138799795,0.011533991,1786619253.8234956,1786619253.8233392,1786619251.4019732,1786619253.8234956
1786619254.8456638,0.001363319,0.0015122180000000001,0.123430347,0.010842106000000001,1786619254.8235922,1786619254.8234434,1786619254.6057346,1786619254.8235922
1786619255.8459053,0.0021631100000000002,0.0023182799999999998,0.123430347,0.011088255,1786619255.8235288,1786619255.8233736,1786619254.6057346,1786619255.8235288
1786619256.8576705,0.0016175320000000001,0.0017443179999999999,0.123430347,0.011009725999999999,1786619256.8435717,1786619256.8434451,1786619254.6057346,1786619256.8435717
1786619257.8657081,0.001006706,0.001173173,0.123430347,0.009273824,1786619257.845161,1786619257.8449945,1786619254.6057346,1786619257.845161
1786619258.8672178,0.001811839,0.0078824080000000005,0.123430347,0.0089648260000000004,1786619258.8454034,1786619258.8393326,1786619254.6057346,1786619258.8454034
1786619259.8685882,0.0026312449999999999,0.0027817440000000001,0.123430347,0.010242704,1786619259.8442376,1786619259.8440874,1786619254.6057346,1786619259.8442376
1786619260.8805344,0.0018284480000000001,0.0019750100000000001,0.123430347,0.011411332999999999,1786619260.8636661,1786619260.8635194,1786619254.6057346,1786619260.8636661
1786619261.8867064,0.00073351600000000003,0.00087140700000000004,0.123430347,0.011731945000000001,1786619261.8636112,1786619261.8634732,1786619254.6057346,1786619261.8636112
1786619262.8978212,0.001939393,0.0020945320000000001,0.123430347,0.010633175,1786619262.883631,1786619262.883476,1786619254.6057346,1786619262.883631
1786619263.9072752,0.0023263120000000001,0.0024579939999999998,0.123430347,0.0109023,1786619263.8836296,1786619263.8834977,1786619254.6057346,1786619263.8836296
1786619264.9174147,0.00063937100000000001,0.00079463799999999996,0.123430347,0.011049949999999999,1786619264.9036224,1786619264.9034669,1786619254.6057346,1786619264.9036224
