it,alpha_cvar,alpha_pow,ent_cvar,ent_pow,pstd_a_steer,pstd_a_thr,qspread_a,pstd_b_steer,pstd_b_thr,qspread_b,v_cap,k_slip,mu_min,mu_max,r_a,r_b,term,off_a,off_b,crash_a,crash_b,flip_a,flip_b,spun_a,spun_b,obs_a,obs_b
822600,0.5379,0.5379,-6.7564,-6.8716,0.0192,0.0097,0.8103,0.0124,0.0130,0.5222,10.00,0.200,0.700,0.950,0.0638,0.0667,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
822800,0.5379,0.5379,-6.7564,-6.8716,0.0155,0.0212,1.2171,0.0093,0.0231,0.9292,10.00,0.200,0.700,0.950,0.0803,0.0839,0.0049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00220
823000,0.5379,0.5379,-6.7564,-6.8716,0.0118,0.0150,1.2815,0.0094,0.0147,0.9954,10.00,0.200,0.700,0.950,0.0918,0.1037,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00073
823200,0.5379,0.5379,-6.6998,-6.9498,0.0177,0.0240,1.2856,0.0095,0.0122,0.8352,10.00,0.200,0.700,0.950,0.0888,0.0915,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00146
823400,0.5379,0.5379,-6.6998,-6.9498,0.0148,0.0334,1.1018,0.0113,0.0223,0.6909,10.00,0.200,0.700,0.950,0.0976,0.0912,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
823600,0.5379,0.5379,-6.8670,-6.9004,0.0169,0.0303,1.1674,0.0136,0.0154,0.7092,10.00,0.200,0.700,0.950,0.0890,0.0792,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
823800,0.5379,0.5379,-6.8670,-6.9004,0.0109,0.0157,1.4415,0.0097,0.0217,0.7869,10.00,0.200,0.700,0.950,0.1040,0.1064,0.0020,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00073
824000,0.5379,0.5379,-6.8670,-6.9004,0.0137,0.0152,1.0335,0.0104,0.0135,0.8517,10.00,0.200,0.700,0.950,0.0959,0.0896,0.0034,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
824200,0.5379,0.5379,-6.6538,-7.0030,0.0080,0.0230,1.3608,0.0181,0.0314,0.7180,10.00,0.200,0.700,0.950,0.1017,0.0903,0.0027,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00171
824400,0.5379,0.5379,-6.6538,-7.0030,0.0211,0.0083,0.8697,0.0132,0.0153,0.4748,10.00,0.200,0.700,0.950,0.0738,0.0770,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
824600,0.5379,0.5379,-6.7187,-6.8735,0.0163,0.0178,1.2732,0.0108,0.0145,0.6127,10.00,0.200,0.700,0.950,0.0695,0.0884,0.0049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00195
824800,0.5379,0.5379,-6.7187,-6.8735,0.0163,0.0202,1.2822,0.0134,0.0180,0.7429,10.00,0.200,0.700,0.950,0.0966,0.1045,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
825000,0.5379,0.5379,-6.7187,-6.8735,0.0156,0.0144,1.3393,0.0110,0.0128,0.6951,10.00,0.200,0.700,0.950,0.0955,0.0959,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
825200,0.5379,0.5379,-6.7528,-7.0476,0.0146,0.0165,1.3451,0.0121,0.0194,0.7412,10.00,0.200,0.700,0.950,0.1013,0.0853,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
825400,0.5379,0.5379,-6.7528,-7.0476,0.0137,0.0218,1.1671,0.0127,0.0131,0.8391,10.00,0.200,0.700,0.950,0.0901,0.0809,0.0034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
825600,0.5379,0.5379,-6.6465,-7.0169,0.0169,0.0218,1.2962,0.0094,0.0106,0.7078,10.00,0.200,0.700,0.950,0.1033,0.0910,0.0032,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
825800,0.5379,0.5379,-6.6465,-7.0169,0.0143,0.0163,1.2053,0.0172,0.0182,0.6346,10.00,0.200,0.700,0.950,0.0851,0.0768,0.0044,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00220
826000,0.5379,0.5379,-6.6465,-7.0169,0.0134,0.0180,1.2790,0.0129,0.0169,0.7203,10.00,0.200,0.700,0.950,0.0825,0.0831,0.0059,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00220
826200,0.5379,0.5379,-6.6918,-6.9183,0.0126,0.0112,0.8551,0.0160,0.0151,0.6805,10.00,0.200,0.700,0.950,0.0831,0.0860,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
826400,0.5379,0.5379,-6.6918,-6.9183,0.0148,0.0128,1.2729,0.0111,0.0169,0.8277,10.00,0.200,0.700,0.950,0.0750,0.0654,0.0068,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00342
826600,0.5379,0.5379,-6.6459,-7.0368,0.0123,0.0151,1.4763,0.0132,0.0197,0.7478,10.00,0.200,0.700,0.950,0.1000,0.0995,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
826800,0.5379,0.5379,-6.6459,-7.0368,0.0190,0.0277,1.2222,0.0163,0.0226,0.6902,10.00,0.200,0.700,0.950,0.0994,0.0918,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
827000,0.5379,0.5379,-6.6459,-7.0368,0.0154,0.0186,1.4986,0.0182,0.0146,0.7567,10.00,0.200,0.700,0.950,0.0883,0.0980,0.0029,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00098
827200,0.5379,0.5379,-6.6015,-6.9176,0.0105,0.0178,1.2817,0.0145,0.0133,0.8782,10.00,0.200,0.700,0.950,0.0790,0.0884,0.0032,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
827400,0.5379,0.5379,-6.6015,-6.9176,0.0154,0.0223,1.1728,0.0154,0.0322,0.7550,10.00,0.200,0.700,0.950,0.0848,0.0846,0.0063,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00317
827600,0.5379,0.5379,-6.5932,-7.0102,0.0167,0.0157,1.2340,0.0180,0.0149,0.7934,10.00,0.200,0.700,0.950,0.0883,0.0872,0.0039,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
827800,0.5379,0.5379,-6.5932,-7.0102,0.0178,0.0251,1.0364,0.0193,0.0149,0.7293,10.00,0.200,0.700,0.950,0.0912,0.0952,0.0032,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
828000,0.5379,0.5379,-6.5932,-7.0102,0.0115,0.0101,0.9466,0.0098,0.0069,0.7795,10.00,0.200,0.700,0.950,0.0904,0.0935,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
828200,0.5379,0.5379,-6.7656,-6.9479,0.0176,0.0141,1.4962,0.0101,0.0166,0.8373,10.00,0.200,0.700,0.950,0.0669,0.0713,0.0039,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00146
828400,0.5379,0.5379,-6.7656,-6.9479,0.0150,0.0312,1.0728,0.0132,0.0330,0.8852,10.00,0.200,0.700,0.950,0.0917,0.0597,0.0056,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00342
828600,0.5379,0.5379,-6.6468,-6.7571,0.0134,0.0174,1.2819,0.0113,0.0372,1.0802,10.00,0.200,0.700,0.950,0.1001,0.0947,0.0034,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
828800,0.5379,0.5379,-6.6468,-6.7571,0.0096,0.0184,1.4456,0.0139,0.0285,0.8719,10.00,0.200,0.700,0.950,0.0950,0.0813,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
829000,0.5379,0.5379,-6.6468,-6.7571,0.0127,0.0110,1.2359,0.0142,0.0365,0.9246,10.00,0.200,0.700,0.950,0.0861,0.0786,0.0037,0.00024,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00122,0.00195
829200,0.5379,0.5379,-6.7229,-6.9660,0.0149,0.0190,1.3060,0.0224,0.0202,0.8467,10.00,0.200,0.700,0.950,0.0938,0.0959,0.0056,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00220
829400,0.5379,0.5379,-6.7229,-6.9660,0.0150,0.0189,1.1827,0.0125,0.0114,0.8649,10.00,0.200,0.700,0.950,0.1049,0.0859,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00171
829600,0.5379,0.5379,-6.7768,-7.1440,0.0113,0.0324,1.1810,0.0091,0.0111,0.7891,10.00,0.200,0.700,0.950,0.0981,0.1002,0.0029,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
829800,0.5379,0.5379,-6.7768,-7.1440,0.0154,0.0156,1.0489,0.0137,0.0227,0.6977,10.00,0.200,0.700,0.950,0.0974,0.1002,0.0002,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
830000,0.5379,0.5379,-6.7768,-7.1440,0.0183,0.0185,1.3055,0.0175,0.0134,0.8776,10.00,0.200,0.700,0.950,0.0767,0.0701,0.0051,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00293
830200,0.5379,0.5379,-6.6812,-7.0366,0.0148,0.0160,1.1380,0.0167,0.0071,0.9433,10.00,0.200,0.700,0.950,0.0991,0.0809,0.0032,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
830400,0.5379,0.5379,-6.6812,-7.0366,0.0134,0.0143,1.4082,0.0128,0.0161,0.7289,10.00,0.200,0.700,0.950,0.0936,0.0972,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00122
830600,0.5379,0.5379,-6.6262,-7.1001,0.0111,0.0235,1.3361,0.0216,0.0288,0.8287,10.00,0.200,0.700,0.950,0.0950,0.0882,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00220
830800,0.5379,0.5379,-6.6262,-7.1001,0.0131,0.0180,1.0282,0.0137,0.0182,0.8606,10.00,0.200,0.700,0.950,0.0724,0.0623,0.0063,0.00024,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00317
831000,0.5379,0.5379,-6.6262,-7.1001,0.0117,0.0130,1.4621,0.0096,0.0097,0.8283,10.00,0.200,0.700,0.950,0.0984,0.0931,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
831200,0.5379,0.5379,-6.7220,-6.9449,0.0127,0.0144,1.3641,0.0162,0.0240,0.7636,10.00,0.200,0.700,0.950,0.0807,0.0790,0.0049,0.00049,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
831400,0.5379,0.5379,-6.7220,-6.9449,0.0137,0.0159,1.1604,0.0130,0.0161,0.7963,10.00,0.200,0.700,0.950,0.0783,0.0932,0.0039,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00122
831600,0.5379,0.5379,-6.6362,-6.9241,0.0198,0.0116,1.1740,0.0176,0.0254,0.6686,10.00,0.200,0.700,0.950,0.1013,0.1094,0.0002,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
831800,0.5379,0.5379,-6.6362,-6.9241,0.0166,0.0184,1.2105,0.0106,0.0188,0.6703,10.00,0.200,0.700,0.950,0.0830,0.0647,0.0054,0.00024,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00244
832000,0.5379,0.5379,-6.6362,-6.9241,0.0068,0.0150,1.0749,0.0097,0.0196,0.8753,10.00,0.200,0.700,0.950,0.0945,0.1039,0.0024,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00098
832200,0.5379,0.5379,-6.7185,-6.8048,0.0126,0.0183,1.0478,0.0154,0.0175,0.7896,10.00,0.200,0.700,0.950,0.0958,0.0870,0.0042,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
832400,0.5379,0.5379,-6.7185,-6.8048,0.0155,0.0154,1.0276,0.0106,0.0187,0.8516,10.00,0.200,0.700,0.950,0.0980,0.1030,0.0020,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
832600,0.5379,0.5379,-6.7592,-7.0699,0.0157,0.0240,1.0873,0.0131,0.0098,0.7636,10.00,0.200,0.700,0.950,0.0737,0.0857,0.0039,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
832800,0.5379,0.5379,-6.7592,-7.0699,0.0161,0.0185,1.2548,0.0149,0.0150,0.8929,10.00,0.200,0.700,0.950,0.1004,0.0973,0.0029,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
833000,0.5379,0.5379,-6.7592,-7.0699,0.0089,0.0197,1.4265,0.0108,0.0221,0.6744,10.00,0.200,0.700,0.950,0.0762,0.0916,0.0037,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00171
833200,0.5379,0.5379,-6.7635,-7.0026,0.0196,0.0212,0.9047,0.0095,0.0154,0.7653,10.00,0.200,0.700,0.950,0.0993,0.0963,0.0020,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00073
833400,0.5379,0.5379,-6.7635,-7.0026,0.0119,0.0146,1.3231,0.0103,0.0277,0.6832,10.00,0.200,0.700,0.950,0.1034,0.1121,0.0005,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024
833600,0.5379,0.5379,-6.7383,-6.8722,0.0147,0.0252,1.1226,0.0077,0.0166,0.8395,10.00,0.200,0.700,0.950,0.0769,0.0870,0.0051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00317,0.00195
833800,0.5379,0.5379,-6.7383,-6.8722,0.0149,0.0381,0.9072,0.0139,0.0178,0.7551,10.00,0.200,0.700,0.950,0.0860,0.1006,0.0034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00146
834000,0.5379,0.5379,-6.7383,-6.8722,0.0178,0.0139,1.3094,0.0079,0.0145,0.7870,10.00,0.200,0.700,0.950,0.1032,0.0855,0.0034,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00293
834200,0.5379,0.5379,-6.5908,-6.8401,0.0162,0.0195,1.1140,0.0092,0.0152,0.6787,10.00,0.200,0.700,0.950,0.0924,0.0879,0.0034,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
834400,0.5379,0.5379,-6.5908,-6.8401,0.0091,0.0302,1.2783,0.0086,0.0188,0.7045,10.00,0.200,0.700,0.950,0.0702,0.0839,0.0054,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00171
834600,0.5379,0.5379,-6.7727,-6.8787,0.0126,0.0201,1.2171,0.0100,0.0124,0.6421,10.00,0.200,0.700,0.950,0.0955,0.0986,0.0034,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00195
834800,0.5379,0.5379,-6.7727,-6.8787,0.0137,0.0186,1.1637,0.0089,0.0146,0.6720,10.00,0.200,0.700,0.950,0.0953,0.0976,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
835000,0.5379,0.5379,-6.7727,-6.8787,0.0134,0.0231,1.5332,0.0094,0.0351,0.7407,10.00,0.200,0.700,0.950,0.0755,0.0992,0.0049,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00293,0.00122
835200,0.5379,0.5379,-6.7566,-6.9404,0.0122,0.0146,1.0814,0.0075,0.0169,0.7741,10.00,0.200,0.700,0.950,0.1067,0.1203,0.0000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
835400,0.5379,0.5379,-6.7566,-6.9404,0.0095,0.0184,1.3221,0.0125,0.0160,0.6328,10.00,0.200,0.700,0.950,0.0881,0.0863,0.0037,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00244
835600,0.5379,0.5379,-6.6321,-6.9334,0.0106,0.0202,1.2317,0.0148,0.0090,0.7028,10.00,0.200,0.700,0.950,0.0922,0.1011,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00073
835800,0.5379,0.5379,-6.6321,-6.9334,0.0125,0.0150,1.1904,0.0152,0.0185,0.7341,10.00,0.200,0.700,0.950,0.0965,0.0956,0.0027,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00171
836000,0.5379,0.5379,-6.6321,-6.9334,0.0087,0.0170,1.2717,0.0118,0.0083,0.6556,10.00,0.200,0.700,0.950,0.0965,0.0997,0.0022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00122
836200,0.5379,0.5379,-6.6822,-6.9322,0.0080,0.0282,0.9092,0.0158,0.0502,0.7240,10.00,0.200,0.700,0.950,0.0854,0.0945,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
836400,0.5379,0.5379,-6.6822,-6.9322,0.0101,0.0140,1.1411,0.0125,0.0149,0.7783,10.00,0.200,0.700,0.950,0.0909,0.0887,0.0054,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00293
836600,0.5379,0.5379,-6.7696,-6.9797,0.0118,0.0174,1.2657,0.0109,0.0127,0.7268,10.00,0.200,0.700,0.950,0.0753,0.0630,0.0056,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00269,0.00220
836800,0.5379,0.5379,-6.7696,-6.9797,0.0123,0.0120,1.2371,0.0127,0.0120,0.7732,10.00,0.200,0.700,0.950,0.0965,0.0887,0.0039,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00171
837000,0.5379,0.5379,-6.7696,-6.9797,0.0093,0.0106,1.4241,0.0102,0.0162,0.7856,10.00,0.200,0.700,0.950,0.1039,0.1242,0.0005,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00024,0.00000
837200,0.5379,0.5379,-6.5778,-6.9042,0.0164,0.0211,1.1449,0.0154,0.0133,0.7130,10.00,0.200,0.700,0.950,0.0821,0.0750,0.0042,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00195
837400,0.5379,0.5379,-6.5778,-6.9042,0.0141,0.0172,1.2051,0.0130,0.0131,0.7973,10.00,0.200,0.700,0.950,0.0915,0.0970,0.0037,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
837600,0.5379,0.5379,-6.7872,-6.8085,0.0164,0.0117,1.2582,0.0084,0.0133,0.9713,10.00,0.200,0.700,0.950,0.0825,0.0889,0.0039,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
837800,0.5379,0.5379,-6.7872,-6.8085,0.0119,0.0159,1.2981,0.0099,0.0319,0.9221,10.00,0.200,0.700,0.950,0.0922,0.0950,0.0039,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00171
838000,0.5379,0.5379,-6.7872,-6.8085,0.0116,0.0220,1.3283,0.0162,0.0153,0.7997,10.00,0.200,0.700,0.950,0.0938,0.0758,0.0029,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
838200,0.5379,0.5379,-6.7192,-7.0019,0.0159,0.0126,1.2334,0.0142,0.0190,0.8528,10.00,0.200,0.700,0.950,0.0917,0.0890,0.0042,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00220,0.00171
838400,0.5379,0.5379,-6.7192,-7.0019,0.0132,0.0175,1.2343,0.0132,0.0339,0.8936,10.00,0.200,0.700,0.950,0.0908,0.0931,0.0034,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00171
838600,0.5379,0.5379,-6.5945,-7.0589,0.0135,0.0131,1.1575,0.0132,0.0296,0.7909,10.00,0.200,0.700,0.950,0.0987,0.0779,0.0037,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00269
838800,0.5379,0.5379,-6.5945,-7.0589,0.0089,0.0222,1.4776,0.0136,0.0172,1.0052,10.00,0.200,0.700,0.950,0.0960,0.1145,0.0022,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00098
839000,0.5379,0.5379,-6.5945,-7.0589,0.0138,0.0254,1.3332,0.0143,0.0351,0.9294,10.00,0.200,0.700,0.950,0.0835,0.0914,0.0034,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00146
839200,0.5379,0.5379,-6.7943,-6.9303,0.0111,0.0440,1.1225,0.0129,0.0207,0.8711,10.00,0.200,0.700,0.950,0.0963,0.0893,0.0039,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00244
839400,0.5379,0.5379,-6.7943,-6.9303,0.0077,0.0107,1.5853,0.0091,0.0129,1.0296,10.00,0.200,0.700,0.950,0.1059,0.0924,0.0024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00195
839600,0.5379,0.5379,-6.6100,-6.9298,0.0183,0.0260,1.0291,0.0144,0.0212,0.8684,10.00,0.200,0.700,0.950,0.0899,0.0933,0.0034,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00122
839800,0.5379,0.5379,-6.6100,-6.9298,0.0157,0.0151,1.2311,0.0117,0.0096,0.9701,10.00,0.200,0.700,0.950,0.0890,0.0817,0.0034,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00220
840000,0.5379,0.5379,-6.6100,-6.9298,0.0141,0.0157,0.9907,0.0154,0.0109,1.1471,10.00,0.200,0.700,0.950,0.0960,0.0898,0.0046,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00171
840200,0.5379,0.5379,-6.7573,-6.8513,0.0093,0.0149,1.4299,0.0133,0.0366,0.9220,10.00,0.200,0.700,0.950,0.0796,0.0547,0.0068,0.00049,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00171,0.00366
840400,0.5379,0.5379,-6.7573,-6.8513,0.0142,0.0168,1.1301,0.0081,0.0186,1.1406,10.00,0.200,0.700,0.950,0.0969,0.0932,0.0034,0.00049,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
840600,0.5379,0.5379,-6.7047,-6.9602,0.0145,0.0181,1.3024,0.0137,0.0144,0.8157,10.00,0.200,0.700,0.950,0.0914,0.1189,0.0022,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00098
840800,0.5379,0.5379,-6.7047,-6.9602,0.0165,0.0129,1.2694,0.0086,0.0203,1.1397,10.00,0.200,0.700,0.950,0.0931,0.0803,0.0037,0.00024,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00195
841000,0.5379,0.5379,-6.7047,-6.9602,0.0092,0.0165,1.2339,0.0136,0.0219,0.8129,10.00,0.200,0.700,0.950,0.0969,0.0732,0.0049,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00269
841200,0.5379,0.5379,-6.9235,-7.0790,0.0106,0.0187,1.0345,0.0098,0.0184,1.2163,10.00,0.200,0.700,0.950,0.0948,0.0646,0.0051,0.00000,0.00098,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
841400,0.5379,0.5379,-6.9235,-7.0790,0.0136,0.0143,1.2018,0.0134,0.0390,0.8545,10.00,0.200,0.700,0.950,0.0923,0.0864,0.0032,0.00024,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00122
841600,0.5379,0.5379,-6.7547,-6.9694,0.0150,0.0220,1.2499,0.0090,0.0111,0.9112,10.00,0.200,0.700,0.950,0.0836,0.0841,0.0029,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00098,0.00146
841800,0.5379,0.5379,-6.7547,-6.9694,0.0185,0.0294,0.9810,0.0134,0.0360,0.6930,10.00,0.200,0.700,0.950,0.1019,0.0855,0.0046,0.00024,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00122,0.00293
842000,0.5379,0.5379,-6.7547,-6.9694,0.0157,0.0129,1.3020,0.0132,0.0111,0.8080,10.00,0.200,0.700,0.950,0.0965,0.0976,0.0022,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00073,0.00122
842200,0.5379,0.5379,-6.7023,-7.0464,0.0100,0.0182,1.1946,0.0140,0.0193,0.9771,10.00,0.200,0.700,0.950,0.0906,0.0862,0.0037,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00195
842400,0.5379,0.5379,-6.7023,-7.0464,0.0150,0.0124,1.3806,0.0120,0.0160,0.8520,10.00,0.200,0.700,0.950,0.1012,0.1140,0.0020,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00122
842600,0.5379,0.5379,-6.7674,-6.8665,0.0116,0.0169,1.0181,0.0131,0.0339,0.7327,10.00,0.200,0.700,0.950,0.0805,0.0883,0.0046,0.00049,0.00024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00195,0.00195
